method,display_method_name,cl_step,local_epoch,global_epoch,train_ce_loss,val_ce_loss,train_total_loss,kd_loss_raw,kd_loss_weighted,factor_orth_loss_raw,factor_orth_loss_weighted,delta_trace_loss_raw,delta_trace_loss_weighted,learning_rate,lambda_orth,kd_temperature,lora_rank,lora_alpha,lora_dropout,target_modules,batch_size,num_epochs,optimizer,scheduler,seed,method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_weight,uses_delta_trace,uses_factor_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules_x,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_total_loss,target_modules_y
rank_extension_kd_only_T2,RankExt + KD T2,1,6,6,0.023173327601493765,0.22120507097244263,0.023173327601493765,0.0,0.0,,,,,3.018935110253619e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,6,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,7,7,0.015120043805094253,0.2163556017577648,0.015120043805094253,0.0,0.0,,,,,1.4300127155289572e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,7,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,8,8,0.011802565350200118,0.2070769062191248,0.011802565350200118,0.0,0.0,,,,,3.712887094594453e-06,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,8,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,9,9,0.013508046477520838,0.20322159697115422,0.013508046477520838,0.0,0.0,,,,,0.0,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,9,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,1,10,3.2261715182110837,1.1172380366325378,4.278329587997274,1.0521580719064354,1.0521580719064354,,,,,9.996164380804483e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,1,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.0521580719064354,1.0521580719064354,,,,,,,0.7267521565308617,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,2,11,0.8704688683885042,0.9382399907112121,2.1363907235567687,1.2659218575133653,1.2659218575133653,,,,,9.55111402123446e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,2,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.2659218575133653,1.2659218575133653,,,,,,,1.5556665740130955,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,3,12,0.7592785181569272,0.8837031245231628,1.974869161746541,1.2155906403651002,1.2155906403651002,,,,,8.430152761045664e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,3,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.2155906403651002,1.2155906403651002,,,,,,,1.6990733810775622,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,4,13,0.7074103347590712,0.8750227046012878,1.8945765133763923,1.1871661775424833,1.1871661775424833,,,,,6.799760704097911e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,4,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.1871661775424833,1.1871661775424833,,,,,,,1.75748948624013,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,5,14,0.6761701673269271,0.8375600588321686,1.841687970474118,1.1655178029029096,1.1655178029029096,,,,,4.902076315486023e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,5,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.1655178029029096,1.1655178029029096,,,,,,,1.7940672810837948,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,6,15,0.654681332238385,0.8687292478084564,1.806106050678941,1.1514247189779752,1.1514247189779752,,,,,3.018935110253619e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,6,True,1.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",1.1514247189779752,1.1514247189779752,,,,,,,1.8176177276457615,,"q_proj, v_proj"
